"Code
AGB","Code
CIQUAL",Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,LCI Name,code saison (0 : hors saison ; 1 : de saison ; 2 : mix de consommation FR),code avion (1 : par avion),Livraison,Matériau d'emballage,Préparation,DQR - Note de qualité de la donnée (1 excellente ; 5 très faible),mPt/kg de produit,kg CO2 eq/kg de produit
9641,9641,aides culinaires et ingrédients divers,ingrédients divers,Son de maïs,Maize/corn bran,2,0,Ambiant (long),Carton,Pas de préparation,3.09,0.071864389,0.48098979
9643,9643,aides culinaires et ingrédients divers,ingrédients divers,Son de riz,Rice bran,2,0,Ambiant (long),Carton,Pas de préparation,3.27,0.49425969999999997,1.4465195
11086,11086,aides culinaires et ingrédients divers,algues,"Spiruline (Spirulina sp.), séchée ou déshydratée","Spirulina, (spirulina sp.), dried",2,0,Ambiant (long),LDPE,Pas de préparation,2.99,1.2318794000000002,6.7664073
42000,42000,aides culinaires et ingrédients divers,denrées destinées à une alimentation particulière,"Substitut de repas hypocalorique, crème dessert","Meal replacement low calorie, Custard cream dessert-type",2,0,Glacé,PET,Pas de préparation,3.03,0.26778373,2.3130052
42004,42004,aides culinaires et ingrédients divers,denrées destinées à une alimentation particulière,"Substitut de repas hypocalorique, poudre reconstituée avec lait écrémé","Meal replacement low calorie, in powder, reconstituted with skimmed milk",2,0,Glacé,PET,Pas de préparation,3.03,0.26778373,2.3130052
42005,42005,aides culinaires et ingrédients divers,denrées destinées à une alimentation particulière,"Substitut de repas hypocalorique, poudre reconstituée avec lait écrémé, type milk-shake","Meal replacement low calorie, in powder, reconstituted with skimmed milk, milkshake type",2,0,Glacé,PET,Pas de préparation,3.03,0.26778373,2.3130052
42003,42003,aides culinaires et ingrédients divers,denrées destinées à une alimentation particulière,"Substitut de repas hypocalorique, prêt à boire","Meal replacement low calorie, ready-to-drink",2,0,Glacé,PET,Pas de préparation,3.03,0.26778373,2.3130052
11043,11043,aides culinaires et ingrédients divers,condiments,Tapenade,"Tapenade (a puree of capers, pitted black olives, anchovy and herbs, with olive oil and lemon juice",2,0,Glacé,Verre,Micro-onde ,2.5,0.32266628,1.336142
20917,20917,aides culinaires et ingrédients divers,ingrédients divers,Tempeh,Tempeh,2,0,Ambiant (long),PP,Pas de préparation,3.75,0.13106838,1.3075609
11070,11070,aides culinaires et ingrédients divers,herbes,"Thym, frais","Thyme, fresh",2,0,Ambiant (long),LDPE,Pas de préparation,3.75,0.13208130999999998,0.81494394
11038,11038,aides culinaires et ingrédients divers,herbes,"Thym, séché","Thyme, dried",2,0,Ambiant (long),Verre,Pas de préparation,3.75,0.39831561,1.5527851
11065,11065,aides culinaires et ingrédients divers,épices,"Vanille, extrait alcoolique","Vanilla, alcoholic extract",2,0,Ambiant (long),PVC,Pas de préparation,2.99,0.25104274,1.1527602
11098,11098,aides culinaires et ingrédients divers,épices,"Vanille, extrait aqueux","Vanilla, aqueous extract",2,0,Ambiant (long),PVC,Pas de préparation,2.99,0.25104274,1.1527602
11018,11018,aides culinaires et ingrédients divers,condiments,Vinaigre,Vinegar,2,0,Ambiant (long),Verre,Pas de préparation,3.2,0.18786378999999997,1.1864868
11091,11091,aides culinaires et ingrédients divers,condiments,Vinaigre balsamique,"Vinegar, balsamic",2,0,Ambiant (long),Verre,Pas de préparation,3.2,0.18786378999999997,1.1864868
11090,11090,aides culinaires et ingrédients divers,condiments,Vinaigre de cidre,"Vinegar, cider",2,0,Ambiant (long),Verre,Pas de préparation,2.62,0.12821605,0.92054471
20984,20984,aides culinaires et ingrédients divers,algues,"Wakamé (Undaria pinnatifida), séchée ou déshydratée","Wakame (Undaria pinnatifida), dried or dehydrated",2,0,Ambiant (long),LDPE,Pas de préparation,2.99,1.2318794000000002,6.7664073
20999,20999,aides culinaires et ingrédients divers,algues,"Wakamé atlantique (Alaria esculenta), séchée ou déshydratée","Atlantic wakame (Alaria esculenta), dried or dehydrated",2,0,Ambiant (long),LDPE,Pas de préparation,2.99,1.2052509,6.5809293
24689,24689,aliments infantiles,céréales et biscuits infantiles,Biscuit pour bébé,Biscuit for baby,2,0,Ambiant (long),Carton,Pas de préparation,2.72,0.32012851,1.8396513
13159,13159,aliments infantiles,laits et boissons infantiles,Boisson aux fruits pour bébé dès 4/6mois,Fruit-based beverage for baby from 4/6 months,2,0,Ambiant (long),HPDE,Pas de préparation,3.04,0.33458477,0.88066543
13162,13162,aliments infantiles,laits et boissons infantiles,Boisson infantile céréales lactées aux fruits pour le goûter dès 4/6 mois,Dairy cereal-based beverage with fruits for baby's snack from 4/6 months,2,0,Ambiant (long),HPDE,Pas de préparation,3.27,0.19063861000000001,1.6131665
13161,13161,aliments infantiles,laits et boissons infantiles,Boisson infantile céréales lactées aux légumes pour dîner dès 4/6 mois,Dairy cereal-based beverage with vegetables for baby's dinner from 4/6 months,2,0,Ambiant (long),HPDE,Micro-onde ,3.28,0.19469319,1.624212
13173,13173,aliments infantiles,laits et boissons infantiles,Boisson infantile céréales lactées pour le petit déjeuner,Dairy cereal-based beverage for baby's breakfast,2,0,Ambiant (long),HPDE,Micro-onde ,3.28,0.19469319,1.624212
13170,13170,aliments infantiles,laits et boissons infantiles,Boisson infantile céréales lactées pour le petit déjeuner dès 12 mois,Dairy cereal-based beverage for baby's breakfast from 12 months,2,0,Ambiant (long),HPDE,Micro-onde ,3.28,0.19469319,1.624212
13163,13163,aliments infantiles,laits et boissons infantiles,Boisson infantile céréales lactées pour le petit déjeuner dès 4/6 mois,Dairy cereal-based beverage for baby's breakfast from 4/6 months,2,0,Ambiant (long),HPDE,Micro-onde ,3.28,0.19469319,1.624212
13169,13169,aliments infantiles,laits et boissons infantiles,Boisson infantile céréales lactées pour le petit déjeuner dès 8/9 mois,Dairy cereal-based beverage for baby's breakfast from 8/9 months,2,0,Ambiant (long),HPDE,Micro-onde ,3.28,0.19469319,1.624212
13167,13167,aliments infantiles,céréales et biscuits infantiles,"Céréales instantanées, poudre à reconstituer, dès 4/6 mois",Instant cereal (powder to be reconstituted) for baby from 4/6 months,2,0,Ambiant (long),LDPE,Pas de préparation,3.71,0.5494717299999999,5.9474223
13168,13168,aliments infantiles,céréales et biscuits infantiles,"Céréales instantanées, poudre à reconstituer, dès 6 mois",Instant cereal (powder to be reconstituted) for baby from 6 months,2,0,Ambiant (long),LDPE,Pas de préparation,3.71,0.5494717299999999,5.9474223
13165,13165,aliments infantiles,desserts infantiles,Dessert lacté infantile au riz ou à la semoule,"Dairy dessert for baby, with rice or semolina",2,0,Ambiant (long),PP,Pas de préparation,2.9,0.17393971,1.5729259
13166,13166,aliments infantiles,desserts infantiles,Dessert lacté infantile nature sucré ou aux fruits,"Dairy dessert for baby, plain with sugar or with fruits",2,0,Ambiant (long),PP,Pas de préparation,2.9,0.17393971,1.5729259
13164,13164,aliments infantiles,desserts infantiles,Dessert lacté infantile type crème dessert,"Dairy dessert for baby, custard type",2,0,Ambiant (long),PP,Pas de préparation,2.54,0.17393971,1.5729259
3000,3000,aliments infantiles,laits et boissons infantiles,"Lait 1er âge, poudre soluble (préparation pour nourrissons)","Baby milk, first age, powder, non rehydrated",2,0,Ambiant (long),HPDE,Pas de préparation,2.16,1.5324958999999998,14.864111
19013,19013,aliments infantiles,laits et boissons infantiles,"Lait 1er âge, prêt à consommer (préparation pour nourrissons)","Baby milk, first milk, ready to feed",2,0,Glacé,HPDE,Pas de préparation,2.18,0.14824744,1.5283066
3002,3002,aliments infantiles,laits et boissons infantiles,"Lait 2e âge, poudre soluble (préparation de suite)","Baby milk, second age, powder, non rehydrated",2,0,Ambiant (long),HPDE,Pas de préparation,2.16,1.5324958999999998,14.864111
19014,19014,aliments infantiles,laits et boissons infantiles,"Lait 2e âge, prêt à consommer (préparation pour nourrissons)","Baby milk, follow on milk, ready to feed",2,0,Glacé,HPDE,Pas de préparation,2.18,0.14824744,1.5283066
19012,19012,aliments infantiles,laits et boissons infantiles,"Lait de croissance infantile, liquide (aliment lacté destiné aux enfants en bas âge)","Baby milk, growing up milk, ready to feed",2,0,Ambiant (long),HPDE,Pas de préparation,2.42,0.13515122000000002,1.4199039
13157,13157,aliments infantiles,desserts infantiles,Petit pot fruit avec banane pour bébé,Baby food jar with banana,2,0,Ambiant (long),PP,Pas de préparation,3.03,0.11252672999999999,0.6736064
13158,13158,aliments infantiles,desserts infantiles,Petit pot fruit sans banane pour bébé,Baby food jar without banana,2,0,Ambiant (long),PP,Pas de préparation,2.64,0.11252672999999999,0.6736064
20247,20247,aliments infantiles,petits pots salés et plats infantiles,"Petit pot légumes, avec féculent, dès 4/6 mois","Baby food jar with vegetables and starch, from 4-6 months",2,0,Ambiant (long),PP,Micro-onde ,3.11,0.13092246999999999,0.86980005
20246,20246,aliments infantiles,petits pots salés et plats infantiles,"Petit pot légumes, dès 4-6 mois","Baby food jar with vegetables, from 4-6 months",2,0,Ambiant (long),PP,Micro-onde ,3.11,0.13092246999999999,0.86980005
20251,20251,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et lait/crème, dès 12 mois","Vegetable dish for baby, with milk/cream and starch, from 12 months",2,0,Ambiant (long),PP,Micro-onde ,2.39,0.15184357,0.90291607
20254,20254,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et lait/crème, dès 18 mois","Vegetable dish for baby, with milk/cream and starch, from 18 months",2,0,Ambiant (long),PP,Micro-onde ,2.39,0.15184357,0.90291607
20249,20249,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et lait/crème, dès 6-8 mois","Vegetable dish for baby, with milk/cream and starch, from 6-8 months",2,0,Ambiant (long),PP,Micro-onde ,2.39,0.15184357,0.90291607
20250,20250,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et lait/crème, dès 8-12 mois","Vegetable dish for baby, with milk/cream and starch, from 8-12 months",2,0,Ambiant (long),PP,Micro-onde ,2.39,0.15184357,0.90291607
42605,42605,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et viande/poisson, dès 12 mois","Vegetable dish for baby, w meat/fish and starch, from 12 months",2,0,Ambiant (long),PP,Micro-onde ,2.8,0.33141021,1.8540517
42606,42606,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et viande/poisson, dès 18 mois","Vegetable dish for baby, w meat/fish and starch, from 18 months",2,0,Ambiant (long),PP,Micro-onde ,2.8,0.33141021,1.8540517
42603,42603,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et viande/poisson, dès 6-8 mois","Vegetable dish for baby, w meat/fish and starch, from 6-8 months",2,0,Ambiant (long),PP,Micro-onde ,2.4,0.33141021,1.8540517
42604,42604,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et viande/poisson, dès 8-12 mois","Vegetable dish for baby, w meat/fish and starch, from 8-12 months",2,0,Ambiant (long),PP,Micro-onde ,2.8,0.33141021,1.8540517
20248,20248,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent, dès 6-8 mois","Vegetable dish for baby, with starch, from 6-8 months",2,0,Ambiant (long),PP,Micro-onde ,2.39,0.14481573,0.8014376
20252,20252,aliments infantiles,petits pots salés et plats infantiles,Soupe pour bébé légumes et pomme de terre,"Soup for baby, with vegetables and potatoes",2,0,Ambiant (long),PP,Micro-onde ,2.84,0.07352093500000001,0.53080216
20253,20253,aliments infantiles,petits pots salés et plats infantiles,"Soupe pour bébé légumes, céréales et lait","Soup for baby, with vegetables, cereals and milk",2,0,Ambiant (long),PP,Micro-onde ,2.78,0.087189924,0.58720797
1014,1014,boissons,boisson alcoolisées,Alcool pur,Pure alcohol,2,0,Ambiant (long),Verre,Réfrigéré chez le consommateur,3.29,0.11980418000000001,1.1210845
1007,1007,boissons,boisson alcoolisées,Apéritif à base de vin ou vermouth,Wine-based aperitif,2,0,Ambiant (long),Verre,Réfrigéré chez le consommateur,2.48,0.1656427,1.1010301
5001,5001,boissons,boisson alcoolisées,"Bière ""coeur de marché"" (4-5° alcool)","Beer, regular (4-5° alcohol)",2,0,Glacé,Verre,Réfrigéré chez le consommateur,2.84,0.12352546000000002,1.1209677
5011,5011,boissons,boisson alcoolisées,"Bière ""de spécialités"" ou d'abbaye, régionales ou d'une brasserie (degré d'alcool variable)","Beer, ""specialty"", from abbey or regional (varying alcohol content)",2,0,Glacé,Verre,Réfrigéré chez le consommateur,3.07,0.12352546000000002,1.1209677
5010,5010,boissons,boisson alcoolisées,"Bière ""spéciale"" (5-6° alcool)","Beer, special (5-6° alcohol)",2,0,Glacé,Verre,Réfrigéré chez le consommateur,3.07,0.12352546000000002,1.1209677
5000,5000,boissons,boisson alcoolisées,Bière brune,"Beer, dark",2,0,Glacé,Verre,Réfrigéré chez le consommateur,3.07,0.12352546000000002,1.1209677
5008,5008,boissons,boisson alcoolisées,Bière faiblement alcoolisée (3° alcool),"Beer, low alcohol-content (3° alcohol)",2,0,Glacé,Verre,Réfrigéré chez le consommateur,3.07,0.12352546000000002,1.1209677
5002,5002,boissons,boisson alcoolisées,Bière forte (>8° alcool),"Beer, strong (>8° alcohol)",2,0,Glacé,Verre,Réfrigéré chez le consommateur,3.07,0.12352546000000002,1.1209677
5030,5030,boissons,boisson alcoolisées,"Bière sans alcool (<1,2° alcool)","Beer, alcohol-free (<1,2° alcohol)",2,0,Glacé,Verre,Réfrigéré chez le consommateur,3.07,0.12352546000000002,1.1209677
18905,18905,boissons,boissons sans alcool,"Boisson à base d'avoine, nature","Oat-based drink, plain, prepacked",2,0,Ambiant (long),Carton,Pas de préparation,2.23,0.07844838300000001,0.53643009
18904,18904,boissons,boissons sans alcool,"Boisson à base de riz, nature","Rice-based drink, plain",2,0,Ambiant (long),Carton,Pas de préparation,3.56,0.061677332999999994,0.37344588
18011,18011,boissons,boissons sans alcool,"Boisson à la noix de coco, nature, préemballée",Coconut water,2,0,Ambiant (long),Carton,Pas de préparation,2.0130199194892686,0.17336375,1.1206321
18907,18907,boissons,boissons sans alcool,"Boisson à la noix de coco, nature, préemballée","Coconut-based drink, plain, prepacked",2,0,Ambiant (long),Carton,Pas de préparation,2.052724213305074,0.14663375,0.85338112
18107,18107,boissons,boissons sans alcool,Boisson à l'amande,"Almond drink not sweet, not fortified, prepacked",2,0,Ambiant (long),Carton,Pas de préparation,2.21,0.061564663000000006,0.37276156
18030,18030,boissons,boissons sans alcool,"Boisson à l'eau minérale ou de source, aromatisée, non sucrée, avec édulcorants","Bottled water, flavoured, without sugar and with artificial sweeteners",2,0,Glacé,PET,Pas de préparation,2.97,0.050995492999999996,0.38665468
18028,18028,boissons,boissons sans alcool,"Boisson à l'eau minérale ou de source, aromatisée, non sucrée, sans édulcorant","Bottled water, flavoured, without sugar and artificial sweeteners",2,0,Glacé,PET,Pas de préparation,2.97,0.050995492999999996,0.38665468
18012,18012,boissons,boissons sans alcool,"Boisson à l'eau minérale ou de source, aromatisée, sucrée","Bottled water, flavoured, w sugar",2,0,Glacé,PET,Pas de préparation,2.97,0.050995492999999996,0.38665468
18343,18343,boissons,boissons sans alcool,Boisson au jus de fruit et au lait,Fruit juice with milk,2,0,Glacé,PET,Pas de préparation,3.68,0.34217444999999996,0.941635
18902,18902,boissons,boissons sans alcool,"Boisson au soja, aromatisée, sucrée","Soy drink, flavoured, with sugar",2,0,Ambiant (long),Carton,Réfrigéré chez le consommateur,2.95,0.046295647,0.44297663
18903,18903,boissons,boissons sans alcool,"Boisson au soja, aromatisée, sucrée, enrichie en calcium","Soy drink, flavoured, enriched in calcium, w sugar or fruit concentrate",2,0,Ambiant (long),Carton,Réfrigéré chez le consommateur,2.95,0.046295647,0.44297663
18900,18900,boissons,boissons sans alcool,"Boisson au soja, nature","Soy drink, plain, prepacked",2,0,Ambiant (long),Carton,Pas de préparation,2.18,0.043627742,0.43555711
18901,18901,boissons,boissons sans alcool,"Boisson au soja, nature, enrichie en calcium","Soy drink, plain, fortified with calcium",2,0,Ambiant (long),Carton,Réfrigéré chez le consommateur,2.95,0.046295647,0.44297663
18065,18065,boissons,boissons sans alcool,"Boisson au thé, aromatisée, non sucrée, avec édulcorants","Still soft drink with tea extract, flavoured, without sugar and with artificial sweeteners",2,0,Glacé,PET,Pas de préparation,3.02,0.10132911,0.52320676
18075,18075,boissons,boissons sans alcool,"Boisson au thé, aromatisée, sucrée","Still soft drink with tea extract, flavoured, with sugar",2,0,Glacé,PET,Pas de préparation,2.74,0.10132911,0.52320676
